assignment_id,box_id,rfid_tag,box_type,order_id,delivery_zone,assignment_date,turnaround_hours,dwell_hours,dispatch_lag_minutes,sla_status,return_condition,is_returned,days_since_assigned,turnaround_bucket,year_month
BA-20250603-104-0001,BOX-00042,RFID-BOS-042,SMALL,ORD-20250603-104,ZONE-B,2025-06-03,28.59,26.4,37,LATE,NEEDS_CLEANING,True,294,24-48h,2025-06
BA-20250603-105-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250603-105,ZONE-C,2025-06-03,17.75,15.47,30,ON_TIME,GOOD,True,294,12-24h,2025-06
BA-20250603-109-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250603-109,ZONE-B,2025-06-03,-6.99,-8.82,22,ON_TIME,GOOD,True,294,0-12h,2025-06
BA-20250604-001-0001,BOX-00003,RFID-BOS-003,SMALL,ORD-20250604-001,ZONE-D,2025-06-04,25.19,20.67,19,LATE,NEEDS_CLEANING,True,293,24-48h,2025-06
BA-20250604-005-0001,BOX-00008,RFID-BOS-008,SMALL,ORD-20250604-005,ZONE-A,2025-06-04,72.15,69.35,24,OVERDUE,GOOD,True,293,72h+,2025-06
BA-20250604-008-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250604-008,ZONE-B,2025-06-04,22.8,19.42,40,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-010-0001,BOX-00023,RFID-BOS-023,SMALL,ORD-20250604-010,ZONE-C,2025-06-04,11.65,9.47,41,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-011-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250604-011,ZONE-B,2025-06-04,16.48,12.35,22,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-015-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250604-015,ZONE-B,2025-06-04,21.48,17.65,26,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-017-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250604-017,ZONE-A,2025-06-04,46.67,43.03,9,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-018-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250604-018,ZONE-D,2025-06-04,25.18,20.78,41,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-019-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250604-019,ZONE-A,2025-06-04,11.76,9.93,26,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-022-0001,BOX-00053,RFID-BOS-053,SMALL,ORD-20250604-022,ZONE-A,2025-06-04,21.59,17.68,28,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-025-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250604-025,ZONE-C,2025-06-04,29.97,25.42,41,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-026-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250604-026,ZONE-B,2025-06-04,43.11,40.27,14,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-029-0001,BOX-00067,RFID-BOS-067,SMALL,ORD-20250604-029,ZONE-C,2025-06-04,25.26,21.28,17,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-030-0001,BOX-00019,RFID-BOS-019,MEDIUM,ORD-20250604-030,ZONE-C,2025-06-04,41.31,39.55,15,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-035-0001,BOX-00003,RFID-BOS-003,SMALL,ORD-20250604-035,ZONE-A,2025-06-04,15.82,13.67,44,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-036-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250604-036,ZONE-D,2025-06-04,24.75,21.5,18,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-041-0001,BOX-00011,RFID-BOS-011,SMALL,ORD-20250604-041,ZONE-C,2025-06-04,19.89,15.62,33,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-042-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250604-042,ZONE-C,2025-06-04,20.67,16.4,24,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-044-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250604-044,ZONE-C,2025-06-04,15.71,13.42,30,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-045-0001,BOX-00028,RFID-BOS-028,SMALL,ORD-20250604-045,ZONE-A,2025-06-04,1.11,-0.6,20,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-046-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250604-046,ZONE-B,2025-06-04,21.3,18.65,16,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-049-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250604-049,ZONE-A,2025-06-04,-7.38,-9.05,18,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-050-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250604-050,ZONE-A,2025-06-04,-0.84,-2.97,42,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-051-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250604-051,ZONE-B,2025-06-04,74.32,70.5,21,OVERDUE,GOOD,True,293,72h+,2025-06
BA-20250604-052-0001,BOX-00042,RFID-BOS-042,SMALL,ORD-20250604-052,ZONE-C,2025-06-04,27.47,23.68,4,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-056-0001,BOX-00026,RFID-BOS-026,MEDIUM,ORD-20250604-056,ZONE-A,2025-06-04,20.55,16.7,27,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-061-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250604-061,ZONE-A,2025-06-04,25.79,21.83,37,LATE,DAMAGED,True,293,24-48h,2025-06
BA-20250604-067-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250604-067,ZONE-A,2025-06-04,40.64,37.88,31,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-069-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250604-069,ZONE-A,2025-06-04,24.25,21.48,21,LATE,NEEDS_CLEANING,True,293,24-48h,2025-06
BA-20250604-072-0001,BOX-00011,RFID-BOS-011,SMALL,ORD-20250604-072,ZONE-C,2025-06-04,12.73,8.75,29,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-077-0001,BOX-00032,RFID-BOS-032,MEDIUM,ORD-20250604-077,ZONE-B,2025-06-04,14.81,12.85,22,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-078-0001,BOX-00028,RFID-BOS-028,SMALL,ORD-20250604-078,ZONE-B,2025-06-04,19.02,15.73,27,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-079-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250604-079,ZONE-C,2025-06-04,24.76,22.9,22,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-080-0001,BOX-00031,RFID-BOS-031,SMALL,ORD-20250604-080,ZONE-D,2025-06-04,26.01,22.97,21,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-084-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250604-084,ZONE-B,2025-06-04,21.72,18.82,3,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-085-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250604-085,ZONE-B,2025-06-04,22.51,19.72,12,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-088-0001,BOX-00053,RFID-BOS-053,SMALL,ORD-20250604-088,ZONE-B,2025-06-04,-3.7,-6.33,13,ON_TIME,DAMAGED,True,293,0-12h,2025-06
BA-20250604-090-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250604-090,ZONE-D,2025-06-04,21.66,19.63,11,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-091-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250604-091,ZONE-A,2025-06-04,20.95,17.97,34,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-092-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250604-092,ZONE-B,2025-06-04,11.71,9.57,34,ON_TIME,GOOD,True,293,0-12h,2025-06
BA-20250604-094-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250604-094,ZONE-B,2025-06-04,20.52,18.2,46,ON_TIME,NEEDS_CLEANING,True,293,12-24h,2025-06
BA-20250604-095-0001,BOX-00065,RFID-BOS-065,SMALL,ORD-20250604-095,ZONE-C,2025-06-04,29.57,26.03,22,LATE,DAMAGED,True,293,24-48h,2025-06
BA-20250604-097-0001,BOX-00068,RFID-BOS-068,SMALL,ORD-20250604-097,ZONE-B,2025-06-04,17.5,13.47,22,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-098-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250604-098,ZONE-A,2025-06-04,22.17,19.52,22,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-099-0001,BOX-00043,RFID-BOS-043,MEDIUM,ORD-20250604-099,ZONE-A,2025-06-04,36.14,34.15,34,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-102-0001,BOX-00005,RFID-BOS-005,SMALL,ORD-20250604-102,ZONE-B,2025-06-04,111.4,109.35,26,OVERDUE,GOOD,True,293,72h+,2025-06
BA-20250604-104-0001,BOX-00008,RFID-BOS-008,SMALL,ORD-20250604-104,ZONE-C,2025-06-04,27.61,23.58,16,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-105-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250604-105,ZONE-A,2025-06-04,20.14,17.7,12,ON_TIME,DAMAGED,True,293,12-24h,2025-06
BA-20250604-107-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250604-107,ZONE-B,2025-06-04,46.68,44.05,48,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-109-0001,BOX-00023,RFID-BOS-023,SMALL,ORD-20250604-109,ZONE-B,2025-06-04,47.96,43.95,33,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-112-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250604-112,ZONE-B,2025-06-04,14.48,10.58,25,ON_TIME,GOOD,True,293,12-24h,2025-06
BA-20250604-121-0001,BOX-00053,RFID-BOS-053,SMALL,ORD-20250604-121,ZONE-C,2025-06-04,81.07,77.92,26,OVERDUE,NEEDS_CLEANING,True,293,72h+,2025-06
BA-20250604-122-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250604-122,ZONE-B,2025-06-04,29.88,25.8,35,LATE,GOOD,True,293,24-48h,2025-06
BA-20250604-124-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250604-124,ZONE-A,2025-06-04,65.8,64.1,19,LATE,GOOD,True,293,48-72h,2025-06
BA-20250605-003-0001,BOX-00019,RFID-BOS-019,MEDIUM,ORD-20250605-003,ZONE-B,2025-06-05,24.04,22.7,6,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-004-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250605-004,ZONE-C,2025-06-05,50.43,47.12,33,LATE,GOOD,True,292,48-72h,2025-06
BA-20250605-006-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250605-006,ZONE-D,2025-06-05,41.2,38.87,43,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-008-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250605-008,ZONE-A,2025-06-05,26.31,22.15,43,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-012-0001,BOX-00030,RFID-BOS-030,MEDIUM,ORD-20250605-012,ZONE-B,2025-06-05,16.93,14.02,14,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-019-0001,BOX-00038,RFID-BOS-038,MEDIUM,ORD-20250605-019,ZONE-B,2025-06-05,21.11,18.62,30,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-022-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250605-022,ZONE-C,2025-06-05,25.04,21.62,31,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-024-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250605-024,ZONE-D,2025-06-05,27.25,23.9,35,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-026-0001,BOX-00042,RFID-BOS-042,SMALL,ORD-20250605-026,ZONE-B,2025-06-05,20.02,18.28,18,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-028-0001,BOX-00040,RFID-BOS-040,MEDIUM,ORD-20250605-028,ZONE-D,2025-06-05,17.68,14.28,33,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-031-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250605-031,ZONE-C,2025-06-05,28.49,24.33,24,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-034-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250605-034,ZONE-B,2025-06-05,38.07,36.23,23,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-036-0001,BOX-00068,RFID-BOS-068,SMALL,ORD-20250605-036,ZONE-D,2025-06-05,28.9,25.45,46,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-041-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250605-041,ZONE-C,2025-06-05,19.93,15.72,32,ON_TIME,NEEDS_CLEANING,True,292,12-24h,2025-06
BA-20250605-043-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250605-043,ZONE-B,2025-06-05,64.29,60.42,27,LATE,GOOD,True,292,48-72h,2025-06
BA-20250605-044-0001,BOX-00011,RFID-BOS-011,SMALL,ORD-20250605-044,ZONE-C,2025-06-05,41.08,38.95,22,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-046-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250605-046,ZONE-A,2025-06-05,13.14,10.88,42,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-048-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250605-048,ZONE-D,2025-06-05,16.49,14.0,41,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-052-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250605-052,ZONE-A,2025-06-05,24.99,21.13,29,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-057-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250605-057,ZONE-D,2025-06-05,-6.32,-8.75,32,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-059-0001,BOX-00056,RFID-BOS-056,MEDIUM,ORD-20250605-059,ZONE-B,2025-06-05,14.83,11.48,39,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-061-0001,BOX-00053,RFID-BOS-053,SMALL,ORD-20250605-061,ZONE-A,2025-06-05,19.73,15.72,37,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-065-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250605-065,ZONE-B,2025-06-05,24.82,20.92,16,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-067-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250605-067,ZONE-B,2025-06-05,-0.02,-3.83,19,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-069-0001,BOX-00068,RFID-BOS-068,SMALL,ORD-20250605-069,ZONE-A,2025-06-05,25.66,21.87,19,LATE,NEEDS_CLEANING,True,292,24-48h,2025-06
BA-20250605-071-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250605-071,ZONE-A,2025-06-05,23.75,20.35,11,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-072-0001,BOX-00003,RFID-BOS-003,SMALL,ORD-20250605-072,ZONE-B,2025-06-05,16.33,14.18,33,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-075-0001,BOX-00005,RFID-BOS-005,SMALL,ORD-20250605-075,ZONE-C,2025-06-05,23.76,19.7,39,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-078-0001,BOX-00010,RFID-BOS-010,SMALL,ORD-20250605-078,ZONE-C,2025-06-05,16.14,13.28,10,ON_TIME,NEEDS_CLEANING,True,292,12-24h,2025-06
BA-20250605-079-0001,BOX-00069,RFID-BOS-069,MEDIUM,ORD-20250605-079,ZONE-A,2025-06-05,28.71,25.08,15,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-082-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250605-082,ZONE-B,2025-06-05,64.31,61.53,14,LATE,GOOD,True,292,48-72h,2025-06
BA-20250605-083-0001,BOX-00023,RFID-BOS-023,SMALL,ORD-20250605-083,ZONE-B,2025-06-05,28.44,24.43,18,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-084-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250605-084,ZONE-B,2025-06-05,15.34,13.42,30,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-085-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250605-085,ZONE-C,2025-06-05,-4.21,-6.38,27,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-086-0001,BOX-00031,RFID-BOS-031,SMALL,ORD-20250605-086,ZONE-A,2025-06-05,16.66,13.98,17,ON_TIME,DAMAGED,True,292,12-24h,2025-06
BA-20250605-088-0001,BOX-00035,RFID-BOS-035,SMALL,ORD-20250605-088,ZONE-B,2025-06-05,-1.38,-3.65,27,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-089-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250605-089,ZONE-C,2025-06-05,0.16,-2.87,24,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-090-0001,BOX-00072,RFID-BOS-072,MEDIUM,ORD-20250605-090,ZONE-D,2025-06-05,23.41,20.05,24,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-095-0001,BOX-00073,RFID-BOS-073,MEDIUM,ORD-20250605-095,ZONE-C,2025-06-05,11.7,9.33,25,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-098-0001,BOX-00061,RFID-BOS-061,SMALL,ORD-20250605-098,ZONE-C,2025-06-05,22.72,18.67,16,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-099-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250605-099,ZONE-A,2025-06-05,21.43,17.37,41,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-100-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250605-100,ZONE-A,2025-06-05,46.2,44.43,22,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-103-0001,BOX-00068,RFID-BOS-068,SMALL,ORD-20250605-103,ZONE-B,2025-06-05,25.96,24.0,23,LATE,GOOD,True,292,24-48h,2025-06
BA-20250605-104-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250605-104,ZONE-D,2025-06-05,13.31,11.12,31,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-106-0001,BOX-00078,RFID-BOS-078,MEDIUM,ORD-20250605-106,ZONE-A,2025-06-05,61.18,59.37,36,LATE,GOOD,True,292,48-72h,2025-06
BA-20250605-108-0001,BOX-00003,RFID-BOS-003,SMALL,ORD-20250605-108,ZONE-C,2025-06-05,12.1,9.62,37,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250605-109-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250605-109,ZONE-C,2025-06-05,10.65,7.43,39,ON_TIME,DAMAGED,True,292,0-12h,2025-06
BA-20250605-115-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250605-115,ZONE-A,2025-06-05,-5.57,-9.43,26,ON_TIME,GOOD,True,292,0-12h,2025-06
BA-20250605-116-0001,BOX-00023,RFID-BOS-023,SMALL,ORD-20250605-116,ZONE-C,2025-06-05,23.4,19.98,29,ON_TIME,GOOD,True,292,12-24h,2025-06
BA-20250606-002-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250606-002,ZONE-A,2025-06-06,2.54,-1.12,26,ON_TIME,NEEDS_CLEANING,True,291,0-12h,2025-06
BA-20250606-004-0001,BOX-00005,RFID-BOS-005,SMALL,ORD-20250606-004,ZONE-C,2025-06-06,17.38,15.33,13,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-005-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250606-005,ZONE-A,2025-06-06,-7.22,-10.87,16,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-006-0001,BOX-00008,RFID-BOS-008,SMALL,ORD-20250606-006,ZONE-A,2025-06-06,24.21,20.4,34,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-008-0001,BOX-00011,RFID-BOS-011,SMALL,ORD-20250606-008,ZONE-D,2025-06-06,16.4,13.13,32,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-011-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250606-011,ZONE-B,2025-06-06,18.98,15.28,13,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-012-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250606-012,ZONE-D,2025-06-06,20.67,16.32,12,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-013-0001,BOX-00031,RFID-BOS-031,SMALL,ORD-20250606-013,ZONE-A,2025-06-06,10.41,8.63,24,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-015-0001,BOX-00033,RFID-BOS-033,SMALL,ORD-20250606-015,ZONE-A,2025-06-06,62.59,58.48,44,LATE,GOOD,True,291,48-72h,2025-06
BA-20250606-018-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250606-018,ZONE-C,2025-06-06,-6.21,-8.23,29,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-021-0001,BOX-00025,RFID-BOS-025,MEDIUM,ORD-20250606-021,ZONE-C,2025-06-06,16.97,15.17,17,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-028-0001,BOX-00065,RFID-BOS-065,SMALL,ORD-20250606-028,ZONE-C,2025-06-06,26.9,23.77,13,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-030-0001,BOX-00070,RFID-BOS-070,SMALL,ORD-20250606-030,ZONE-A,2025-06-06,16.76,15.08,21,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-031-0001,BOX-00003,RFID-BOS-003,SMALL,ORD-20250606-031,ZONE-B,2025-06-06,73.79,70.73,34,OVERDUE,GOOD,True,291,72h+,2025-06
BA-20250606-033-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250606-033,ZONE-D,2025-06-06,22.14,18.73,34,ON_TIME,DAMAGED,True,291,12-24h,2025-06
BA-20250606-034-0001,BOX-00005,RFID-BOS-005,SMALL,ORD-20250606-034,ZONE-D,2025-06-06,27.85,25.57,24,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-036-0001,BOX-00008,RFID-BOS-008,SMALL,ORD-20250606-036,ZONE-A,2025-06-06,18.15,14.3,30,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-038-0001,BOX-00011,RFID-BOS-011,SMALL,ORD-20250606-038,ZONE-A,2025-06-06,20.88,17.17,16,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-039-0001,BOX-00022,RFID-BOS-022,SMALL,ORD-20250606-039,ZONE-B,2025-06-06,16.19,14.13,38,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-042-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250606-042,ZONE-A,2025-06-06,27.29,23.25,33,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-047-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250606-047,ZONE-B,2025-06-06,15.99,12.77,44,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-050-0001,BOX-00045,RFID-BOS-045,SMALL,ORD-20250606-050,ZONE-B,2025-06-06,19.51,16.1,33,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-053-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250606-053,ZONE-A,2025-06-06,22.3,19.5,23,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-054-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250606-054,ZONE-B,2025-06-06,47.44,45.42,31,LATE,DAMAGED,True,291,24-48h,2025-06
BA-20250606-056-0001,BOX-00063,RFID-BOS-063,SMALL,ORD-20250606-056,ZONE-C,2025-06-06,49.37,45.03,35,LATE,GOOD,True,291,48-72h,2025-06
BA-20250606-057-0001,BOX-00064,RFID-BOS-064,SMALL,ORD-20250606-057,ZONE-B,2025-06-06,20.81,16.25,50,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-058-0001,BOX-00065,RFID-BOS-065,SMALL,ORD-20250606-058,ZONE-A,2025-06-06,17.35,13.45,38,ON_TIME,DAMAGED,True,291,12-24h,2025-06
BA-20250606-059-0001,BOX-00068,RFID-BOS-068,SMALL,ORD-20250606-059,ZONE-A,2025-06-06,12.84,10.88,32,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-063-0001,BOX-00005,RFID-BOS-005,SMALL,ORD-20250606-063,ZONE-D,2025-06-06,142.53,138.73,3,OVERDUE,GOOD,True,291,72h+,2025-06
BA-20250606-064-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250606-064,ZONE-A,2025-06-06,15.86,13.93,28,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-065-0001,BOX-00008,RFID-BOS-008,SMALL,ORD-20250606-065,ZONE-A,2025-06-06,26.41,24.35,45,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-070-0001,BOX-00024,RFID-BOS-024,SMALL,ORD-20250606-070,ZONE-C,2025-06-06,-6.91,-10.87,29,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-071-0001,BOX-00029,RFID-BOS-029,SMALL,ORD-20250606-071,ZONE-B,2025-06-06,27.67,24.42,40,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-072-0001,BOX-00031,RFID-BOS-031,SMALL,ORD-20250606-072,ZONE-C,2025-06-06,-7.57,-9.83,40,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-076-0001,BOX-00040,RFID-BOS-040,MEDIUM,ORD-20250606-076,ZONE-B,2025-06-06,26.19,23.12,26,LATE,GOOD,True,291,24-48h,2025-06
BA-20250606-077-0001,BOX-00037,RFID-BOS-037,SMALL,ORD-20250606-077,ZONE-A,2025-06-06,3.47,-0.38,25,ON_TIME,GOOD,True,291,0-12h,2025-06
BA-20250606-078-0001,BOX-00039,RFID-BOS-039,SMALL,ORD-20250606-078,ZONE-A,2025-06-06,16.1,12.02,43,ON_TIME,NEEDS_CLEANING,True,291,12-24h,2025-06
BA-20250606-082-0001,BOX-00055,RFID-BOS-055,SMALL,ORD-20250606-082,ZONE-B,2025-06-06,19.75,18.07,23,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-083-0001,BOX-00058,RFID-BOS-058,SMALL,ORD-20250606-083,ZONE-B,2025-06-06,13.49,11.17,46,ON_TIME,GOOD,True,291,12-24h,2025-06
BA-20250606-092-0001,BOX-00004,RFID-BOS-004,SMALL,ORD-20250606-092,ZONE-A,2025-06-06,50.24,47.27,31,LATE,NEEDS_CLEANING,True,291,48-72h,2025-06
BA-20250606-094-0001,BOX-00006,RFID-BOS-006,SMALL,ORD-20250606-094,ZONE-A,2025-06-06,68.81,65.97,30,LATE,GOOD,True,291,48-72h,2025-06
