order_id,customer_id,address_id,order_date,order_timestamp,order_hour,order_status,order_amount,distinct_items,total_quantity,boxes_used,ctt_max_subsequence,is_multi_box_order,payment_status,payment_method,payment_amount,overall_rating,food_rating,delivery_rating,box_condition_rating,has_feedback
ORD-20250603-067,CUST-00696,ADDR-00466,2025-06-03,2025-06-03 10:41:42,10,DELIVERED,24.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,24.98,4,4,4,3,True
ORD-20250603-068,CUST-01635,ADDR-00043,2025-06-03,2025-06-03 17:42:20,17,DELIVERED,27.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,27.97,5,5,5,5,True
ORD-20250603-071,CUST-01046,ADDR-00293,2025-06-03,2025-06-03 12:41:54,12,DELIVERED,47.46,4,4.0,1,1,False,SUCCESS,DEBIT_CARD,47.46,4,3,3,4,True
ORD-20250603-073,CUST-00053,ADDR-00060,2025-06-03,2025-06-03 16:42:16,16,DELIVERED,16.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,16.49,5,4,4,4,True
ORD-20250603-078,CUST-00726,ADDR-00267,2025-06-03,2025-06-03 12:24:09,12,DELIVERED,40.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,40.47,5,4,5,5,True
ORD-20250603-084,CUST-00682,ADDR-00268,2025-06-03,2025-06-03 09:13:28,9,DELIVERED,33.97,3,3.0,1,1,False,SUCCESS,WALLET,33.97,3,3,3,2,True
ORD-20250603-089,CUST-01484,ADDR-00216,2025-06-03,2025-06-03 11:02:54,11,DELIVERED,13.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,13.49,3,2,2,3,True
ORD-20250603-093,CUST-01798,ADDR-00307,2025-06-03,2025-06-03 11:44:04,11,DELIVERED,19.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,19.48,3,3,2,3,True
ORD-20250603-096,CUST-00183,ADDR-00431,2025-06-03,2025-06-03 14:35:08,14,DELIVERED,27.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,27.98,5,5,5,5,True
ORD-20250603-099,CUST-00708,ADDR-00314,2025-06-03,2025-06-03 17:02:20,17,DELIVERED,25.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,25.47,4,5,5,4,True
ORD-20250603-100,CUST-01012,ADDR-00046,2025-06-03,2025-06-03 09:20:23,9,DELIVERED,26.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,26.98,5,5,5,5,True
ORD-20250603-104,CUST-00967,ADDR-00437,2025-06-03,2025-06-03 07:25:50,7,DELIVERED,20.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,20.98,5,5,5,5,True
ORD-20250603-105,CUST-01922,ADDR-00357,2025-06-03,2025-06-03 21:21:46,21,DELIVERED,25.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,25.97,4,3,3,4,True
ORD-20250603-109,CUST-01470,ADDR-00099,2025-06-03,2025-06-03 17:22:08,17,DELIVERED,44.96,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,44.96,4,4,4,3,True
ORD-20250604-001,CUST-01885,ADDR-00391,2025-06-04,2025-06-04 11:38:32,11,DELIVERED,11.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,11.49,4,5,4,5,True
ORD-20250604-005,CUST-01828,ADDR-00403,2025-06-04,2025-06-04 09:06:42,9,DELIVERED,20.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,20.48,3,3,3,4,True
ORD-20250604-008,CUST-01009,ADDR-00134,2025-06-04,2025-06-04 11:48:26,11,DELIVERED,18.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,18.47,5,4,5,4,True
ORD-20250604-010,CUST-00947,ADDR-00081,2025-06-04,2025-06-04 20:06:43,20,DELIVERED,19.97,3,3.0,1,1,False,SUCCESS,CREDIT_CARD,19.97,5,5,5,5,True
ORD-20250604-011,CUST-00400,ADDR-00074,2025-06-04,2025-06-04 21:24:04,21,DELIVERED,35.47,3,3.0,1,1,False,SUCCESS,CREDIT_CARD,35.47,5,4,5,5,True
ORD-20250604-015,CUST-00194,ADDR-00218,2025-06-04,2025-06-04 16:00:24,16,DELIVERED,15.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,15.47,5,4,5,4,True
ORD-20250604-017,CUST-00254,ADDR-00420,2025-06-04,2025-06-04 12:50:31,12,DELIVERED,15.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,15.99,4,5,4,3,True
ORD-20250604-018,CUST-01823,ADDR-00474,2025-06-04,2025-06-04 11:52:34,11,DELIVERED,28.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,28.97,3,4,4,4,True
ORD-20250604-019,CUST-01695,ADDR-00146,2025-06-04,2025-06-04 19:15:57,19,DELIVERED,11.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,11.99,5,5,5,5,True
ORD-20250604-022,CUST-00723,ADDR-00117,2025-06-04,2025-06-04 16:04:41,16,DELIVERED,16.98,2,2.0,1,1,False,SUCCESS,CREDIT_CARD,16.98,4,5,4,4,True
ORD-20250604-025,CUST-00887,ADDR-00062,2025-06-04,2025-06-04 06:07:10,6,DELIVERED,16.98,2,2.0,1,1,False,SUCCESS,CREDIT_CARD,16.98,5,5,5,4,True
ORD-20250604-026,CUST-01702,ADDR-00067,2025-06-04,2025-06-04 15:06:21,15,DELIVERED,36.46,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,36.46,5,5,4,5,True
ORD-20250604-029,CUST-00215,ADDR-00351,2025-06-04,2025-06-04 13:20:52,13,DELIVERED,14.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,14.49,5,5,5,5,True
ORD-20250604-030,CUST-01537,ADDR-00184,2025-06-04,2025-06-04 17:05:02,17,DELIVERED,32.47,3,3.0,1,1,False,SUCCESS,DEBIT_CARD,32.47,5,5,4,4,True
ORD-20250604-035,CUST-01967,ADDR-00328,2025-06-04,2025-06-04 17:47:45,17,DELIVERED,28.97,3,3.0,1,1,False,SUCCESS,CREDIT_CARD,28.97,4,5,3,5,True
ORD-20250604-036,CUST-01546,ADDR-00440,2025-06-04,2025-06-04 12:13:45,12,DELIVERED,22.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,22.97,3,3,3,3,True
ORD-20250604-041,CUST-00452,ADDR-00081,2025-06-04,2025-06-04 15:38:29,15,DELIVERED,10.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.49,4,3,5,3,True
ORD-20250604-042,CUST-00988,ADDR-00231,2025-06-04,2025-06-04 17:38:51,17,DELIVERED,24.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,24.48,3,2,4,4,True
ORD-20250604-044,CUST-00233,ADDR-00040,2025-06-04,2025-06-04 19:05:19,19,DELIVERED,36.96,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,36.96,4,5,5,4,True
ORD-20250604-045,CUST-00358,ADDR-00109,2025-06-04,2025-06-04 11:07:55,11,DELIVERED,9.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,9.99,5,4,4,4,True
ORD-20250604-046,CUST-01114,ADDR-00161,2025-06-04,2025-06-04 10:39:47,10,DELIVERED,42.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,42.97,5,5,4,4,True
ORD-20250604-049,CUST-00884,ADDR-00371,2025-06-04,2025-06-04 19:16:04,19,DELIVERED,22.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,22.48,4,5,3,4,True
ORD-20250604-050,CUST-01065,ADDR-00109,2025-06-04,2025-06-04 10:20:16,10,DELIVERED,17.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,17.97,5,5,5,5,True
ORD-20250604-051,CUST-01058,ADDR-00138,2025-06-04,2025-06-04 11:53:11,11,DELIVERED,27.47,3,3.0,1,1,False,SUCCESS,WALLET,27.47,4,3,3,5,True
ORD-20250604-052,CUST-00251,ADDR-00108,2025-06-04,2025-06-04 11:33:02,11,DELIVERED,10.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.99,5,4,4,5,True
ORD-20250604-056,CUST-01164,ADDR-00332,2025-06-04,2025-06-04 17:35:04,17,DELIVERED,43.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,43.47,4,5,5,5,True
ORD-20250604-061,CUST-01263,ADDR-00102,2025-06-04,2025-06-04 10:48:07,10,DELIVERED,33.46,4,4.0,1,1,False,SUCCESS,WALLET,33.46,4,3,4,5,True
ORD-20250604-067,CUST-00158,ADDR-00150,2025-06-04,2025-06-04 17:46:15,17,DELIVERED,20.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,20.48,4,3,3,4,True
ORD-20250604-069,CUST-00158,ADDR-00150,2025-06-04,2025-06-04 10:16:38,10,DELIVERED,33.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,33.47,5,5,5,5,True
ORD-20250604-072,CUST-00865,ADDR-00123,2025-06-04,2025-06-04 20:34:48,20,DELIVERED,12.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,12.48,5,5,4,4,True
ORD-20250604-077,CUST-01586,ADDR-00339,2025-06-04,2025-06-04 18:25:30,18,DELIVERED,38.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,38.97,5,5,5,5,True
ORD-20250604-078,CUST-00187,ADDR-00074,2025-06-04,2025-06-04 17:30:21,17,DELIVERED,27.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,27.97,4,4,5,3,True
ORD-20250604-079,CUST-00307,ADDR-00417,2025-06-04,2025-06-04 08:43:27,8,DELIVERED,26.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,26.97,5,5,5,5,True
ORD-20250604-080,CUST-01699,ADDR-00088,2025-06-04,2025-06-04 10:42:18,10,DELIVERED,13.99,1,1.0,1,1,False,SUCCESS,DEBIT_CARD,13.99,5,4,5,5,True
ORD-20250604-084,CUST-00631,ADDR-00326,2025-06-04,2025-06-04 11:56:48,11,DELIVERED,29.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,29.47,5,4,5,5,True
ORD-20250604-085,CUST-01766,ADDR-00326,2025-06-04,2025-06-04 16:14:37,16,DELIVERED,9.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,9.99,5,5,4,4,True
ORD-20250604-088,CUST-00681,ADDR-00456,2025-06-04,2025-06-04 14:26:55,14,DELIVERED,22.98,2,2.0,1,1,False,SUCCESS,CREDIT_CARD,22.98,4,4,4,5,True
ORD-20250604-090,CUST-00550,ADDR-00395,2025-06-04,2025-06-04 12:52:59,12,DELIVERED,13.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,13.49,4,3,4,5,True
ORD-20250604-091,CUST-00389,ADDR-00125,2025-06-04,2025-06-04 16:40:36,16,DELIVERED,26.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,26.47,5,4,5,5,True
ORD-20250604-092,CUST-01723,ADDR-00406,2025-06-04,2025-06-04 20:48:22,20,DELIVERED,19.99,1,1.0,1,1,False,FAILED,WALLET,19.99,4,3,3,4,True
ORD-20250604-094,CUST-00342,ADDR-00339,2025-06-04,2025-06-04 15:04:28,15,DELIVERED,13.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,13.98,5,5,4,5,True
ORD-20250604-095,CUST-00006,ADDR-00310,2025-06-04,2025-06-04 07:36:01,7,DELIVERED,10.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.99,3,3,2,4,True
ORD-20250604-097,CUST-01981,ADDR-00365,2025-06-04,2025-06-04 18:48:03,18,DELIVERED,14.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,14.98,3,2,4,3,True
ORD-20250604-098,CUST-00133,ADDR-00303,2025-06-04,2025-06-04 12:20:43,12,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.99,5,5,4,5,True
ORD-20250604-099,CUST-01037,ADDR-00434,2025-06-04,2025-06-04 19:39:50,19,DELIVERED,42.95,5,5.0,1,1,False,SUCCESS,SUBSCRIPTION,42.95,5,5,5,5,True
ORD-20250604-102,CUST-01336,ADDR-00369,2025-06-04,2025-06-04 17:25:23,17,DELIVERED,14.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,14.98,4,4,3,3,True
ORD-20250604-104,CUST-00408,ADDR-00215,2025-06-04,2025-06-04 11:05:43,11,DELIVERED,20.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,20.47,3,3,4,2,True
ORD-20250604-105,CUST-00278,ADDR-00093,2025-06-04,2025-06-04 17:51:41,17,DELIVERED,11.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,11.99,4,3,4,5,True
ORD-20250604-107,CUST-01070,ADDR-00205,2025-06-04,2025-06-04 16:40:39,16,DELIVERED,22.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,22.98,5,4,5,5,True
ORD-20250604-109,CUST-00311,ADDR-00056,2025-06-04,2025-06-04 12:14:01,12,DELIVERED,31.97,3,3.0,1,1,False,SUCCESS,DEBIT_CARD,31.97,4,4,4,4,True
ORD-20250604-112,CUST-01136,ADDR-00097,2025-06-04,2025-06-04 18:05:10,18,DELIVERED,34.96,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,34.96,4,5,3,4,True
ORD-20250604-121,CUST-00976,ADDR-00115,2025-06-04,2025-06-04 06:03:23,6,DELIVERED,22.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,22.47,5,5,5,5,True
ORD-20250604-122,CUST-00152,ADDR-00112,2025-06-04,2025-06-04 07:27:25,7,DELIVERED,21.98,1,1.0,1,1,False,SUCCESS,CREDIT_CARD,21.98,4,3,4,3,True
ORD-20250604-124,CUST-01017,ADDR-00428,2025-06-04,2025-06-04 15:24:16,15,DELIVERED,34.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,34.47,4,3,3,5,True
ORD-20250605-003,CUST-00023,ADDR-00413,2025-06-05,2025-06-05 11:48:25,11,DELIVERED,48.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,48.47,5,5,5,4,True
ORD-20250605-004,CUST-00953,ADDR-00164,2025-06-05,2025-06-05 10:57:10,10,DELIVERED,52.96,4,4.0,1,1,False,SUCCESS,CREDIT_CARD,52.96,3,4,2,2,True
ORD-20250605-006,CUST-01690,ADDR-00346,2025-06-05,2025-06-05 17:52:43,17,DELIVERED,17.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,17.98,4,3,3,4,True
ORD-20250605-008,CUST-00163,ADDR-00156,2025-06-05,2025-06-05 12:38:19,12,DELIVERED,15.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,15.98,3,2,2,2,True
ORD-20250605-012,CUST-01369,ADDR-00441,2025-06-05,2025-06-05 14:50:53,14,DELIVERED,44.46,4,4.0,1,1,False,SUCCESS,CREDIT_CARD,44.46,3,2,4,2,True
ORD-20250605-019,CUST-00070,ADDR-00482,2025-06-05,2025-06-05 14:22:15,14,DELIVERED,38.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,38.97,4,4,3,3,True
ORD-20250605-022,CUST-00080,ADDR-00393,2025-06-05,2025-06-05 09:47:24,9,DELIVERED,21.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,21.48,5,4,4,5,True
ORD-20250605-024,CUST-00860,ADDR-00105,2025-06-05,2025-06-05 11:16:55,11,DELIVERED,12.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.49,4,5,3,5,True
ORD-20250605-026,CUST-01319,ADDR-00437,2025-06-05,2025-06-05 15:03:44,15,DELIVERED,18.47,3,3.0,1,1,False,SUCCESS,DEBIT_CARD,18.47,5,5,5,4,True
ORD-20250605-028,CUST-00819,ADDR-00414,2025-06-05,2025-06-05 19:00:35,19,DELIVERED,38.96,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,38.96,5,4,4,4,True
ORD-20250605-031,CUST-00705,ADDR-00486,2025-06-05,2025-06-05 10:20:03,10,DELIVERED,10.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.49,3,3,3,4,True
ORD-20250605-034,CUST-00564,ADDR-00177,2025-06-05,2025-06-05 18:50:08,18,DELIVERED,23.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,23.48,5,5,4,5,True
ORD-20250605-036,CUST-01099,ADDR-00066,2025-06-05,2025-06-05 10:20:38,10,DELIVERED,27.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,27.47,4,3,4,3,True
ORD-20250605-041,CUST-00933,ADDR-00378,2025-06-05,2025-06-05 18:28:31,18,DELIVERED,10.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.99,4,4,4,4,True
ORD-20250605-043,CUST-01026,ADDR-00285,2025-06-05,2025-06-05 18:37:25,18,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,DEBIT_CARD,12.99,5,5,5,5,True
ORD-20250605-044,CUST-01604,ADDR-00108,2025-06-05,2025-06-05 17:48:54,17,DELIVERED,16.99,1,1.0,1,1,False,SUCCESS,CREDIT_CARD,16.99,5,5,5,5,True
ORD-20250605-046,CUST-01240,ADDR-00044,2025-06-05,2025-06-05 20:40:25,20,DELIVERED,30.97,3,3.0,1,1,False,SUCCESS,WALLET,30.97,4,4,3,3,True
ORD-20250605-048,CUST-01520,ADDR-00451,2025-06-05,2025-06-05 18:01:03,18,DELIVERED,33.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,33.47,4,4,3,5,True
ORD-20250605-052,CUST-00491,ADDR-00386,2025-06-05,2025-06-05 12:57:11,12,DELIVERED,32.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,32.47,4,5,3,4,True
ORD-20250605-057,CUST-00281,ADDR-00051,2025-06-05,2025-06-05 19:21:13,19,DELIVERED,14.49,1,1.0,1,1,False,SUCCESS,WALLET,14.49,4,5,5,4,True
ORD-20250605-059,CUST-01335,ADDR-00194,2025-06-05,2025-06-05 17:47:30,17,DELIVERED,47.46,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,47.46,5,4,4,5,True
ORD-20250605-061,CUST-01194,ADDR-00017,2025-06-05,2025-06-05 18:13:27,18,DELIVERED,28.46,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,28.46,5,5,5,5,True
ORD-20250605-065,CUST-00667,ADDR-00472,2025-06-05,2025-06-05 12:11:37,12,DELIVERED,23.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,23.98,5,4,4,5,True
ORD-20250605-067,CUST-01411,ADDR-00195,2025-06-05,2025-06-05 12:34:01,12,DELIVERED,20.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,20.47,4,3,5,4,True
ORD-20250605-069,CUST-01956,ADDR-00448,2025-06-05,2025-06-05 11:30:12,11,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.99,3,3,2,2,True
ORD-20250605-071,CUST-00839,ADDR-00154,2025-06-05,2025-06-05 13:18:10,13,DELIVERED,19.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,19.98,4,3,5,4,True
ORD-20250605-072,CUST-01574,ADDR-00090,2025-06-05,2025-06-05 17:11:09,17,DELIVERED,25.48,2,2.0,1,1,False,SUCCESS,WALLET,25.48,4,5,4,3,True
ORD-20250605-075,CUST-01425,ADDR-00140,2025-06-05,2025-06-05 09:50:23,9,DELIVERED,17.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,17.47,4,4,3,5,True
ORD-20250605-078,CUST-01267,ADDR-00267,2025-06-05,2025-06-05 17:34:20,17,DELIVERED,34.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,34.47,3,3,2,2,True
ORD-20250605-079,CUST-00608,ADDR-00373,2025-06-05,2025-06-05 06:10:34,6,DELIVERED,49.95,5,5.0,1,1,False,SUCCESS,SUBSCRIPTION,49.95,4,5,5,4,True
ORD-20250605-082,CUST-01637,ADDR-00330,2025-06-05,2025-06-05 19:55:20,19,DELIVERED,30.46,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,30.46,5,5,5,5,True
ORD-20250605-083,CUST-01967,ADDR-00097,2025-06-05,2025-06-05 08:19:13,8,DELIVERED,26.97,2,2.0,1,1,False,SUCCESS,WALLET,26.97,4,4,4,4,True
ORD-20250605-084,CUST-00619,ADDR-00090,2025-06-05,2025-06-05 19:22:12,19,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.99,4,3,3,3,True
ORD-20250605-085,CUST-01799,ADDR-00053,2025-06-05,2025-06-05 11:01:03,11,DELIVERED,9.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,9.99,4,4,5,5,True
ORD-20250605-086,CUST-01573,ADDR-00102,2025-06-05,2025-06-05 16:09:47,16,DELIVERED,20.47,3,3.0,1,1,False,SUCCESS,CREDIT_CARD,20.47,5,5,5,5,True
ORD-20250605-088,CUST-00078,ADDR-00171,2025-06-05,2025-06-05 09:36:23,9,DELIVERED,30.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,30.98,5,5,4,4,True
ORD-20250605-089,CUST-01526,ADDR-00305,2025-06-05,2025-06-05 14:10:05,14,DELIVERED,16.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,16.49,4,4,4,5,True
ORD-20250605-090,CUST-01976,ADDR-00477,2025-06-05,2025-06-05 12:15:26,12,DELIVERED,44.45,5,5.0,1,1,False,SUCCESS,CREDIT_CARD,44.45,5,4,4,5,True
ORD-20250605-095,CUST-00482,ADDR-00500,2025-06-05,2025-06-05 21:32:10,21,DELIVERED,40.47,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,40.47,4,5,4,5,True
ORD-20250605-098,CUST-01924,ADDR-00376,2025-06-05,2025-06-05 11:53:05,11,DELIVERED,28.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,28.47,4,3,3,5,True
ORD-20250605-099,CUST-00204,ADDR-00020,2025-06-05,2025-06-05 16:21:32,16,DELIVERED,35.47,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,35.47,4,4,4,3,True
ORD-20250605-100,CUST-00925,ADDR-00121,2025-06-05,2025-06-05 12:28:09,12,DELIVERED,13.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,13.99,4,3,5,4,True
ORD-20250605-103,CUST-00060,ADDR-00111,2025-06-05,2025-06-05 08:46:56,8,DELIVERED,16.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,16.48,5,5,5,5,True
ORD-20250605-104,CUST-01826,ADDR-00450,2025-06-05,2025-06-05 19:16:19,19,DELIVERED,25.47,3,3.0,1,1,False,SUCCESS,CREDIT_CARD,25.47,4,3,4,3,True
ORD-20250605-106,CUST-01048,ADDR-00256,2025-06-05,2025-06-05 19:56:28,19,DELIVERED,56.95,4,4.0,1,1,False,SUCCESS,SUBSCRIPTION,56.95,4,3,4,3,True
ORD-20250605-108,CUST-00876,ADDR-00249,2025-06-05,2025-06-05 19:42:44,19,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.99,4,3,3,5,True
ORD-20250605-109,CUST-00757,ADDR-00244,2025-06-05,2025-06-05 21:32:51,21,DELIVERED,12.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.99,4,3,3,3,True
ORD-20250605-115,CUST-00951,ADDR-00434,2025-06-05,2025-06-05 18:02:28,18,DELIVERED,14.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,14.48,4,5,3,3,True
ORD-20250605-116,CUST-01666,ADDR-00108,2025-06-05,2025-06-05 12:11:10,12,DELIVERED,10.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,10.99,3,3,4,4,True
ORD-20250606-002,CUST-00639,ADDR-00186,2025-06-06,2025-06-06 16:14:36,16,DELIVERED,18.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,18.98,5,4,5,4,True
ORD-20250606-004,CUST-01053,ADDR-00488,2025-06-06,2025-06-06 19:07:20,19,DELIVERED,29.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,29.47,4,3,3,3,True
ORD-20250606-005,CUST-01904,ADDR-00362,2025-06-06,2025-06-06 19:02:48,19,DELIVERED,31.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,31.98,5,5,5,4,True
ORD-20250606-006,CUST-00161,ADDR-00163,2025-06-06,2025-06-06 14:07:23,14,DELIVERED,13.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,13.49,4,3,5,3,True
ORD-20250606-008,CUST-01118,ADDR-00471,2025-06-06,2025-06-06 19:43:13,19,DELIVERED,9.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,9.99,4,3,3,5,True
ORD-20250606-011,CUST-00835,ADDR-00272,2025-06-06,2025-06-06 18:01:15,18,DELIVERED,12.49,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,12.49,5,5,4,5,True
ORD-20250606-012,CUST-01896,ADDR-00331,2025-06-06,2025-06-06 17:31:06,17,DELIVERED,30.48,2,2.0,1,1,False,SUCCESS,CREDIT_CARD,30.48,4,3,4,5,True
ORD-20250606-013,CUST-01443,ADDR-00091,2025-06-06,2025-06-06 22:50:35,22,DELIVERED,18.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,18.48,4,4,3,3,True
ORD-20250606-015,CUST-00597,ADDR-00466,2025-06-06,2025-06-06 18:16:03,18,DELIVERED,32.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,32.98,4,4,3,5,True
ORD-20250606-018,CUST-00258,ADDR-00473,2025-06-06,2025-06-06 18:15:39,18,DELIVERED,29.46,4,4.0,1,1,False,SUCCESS,CREDIT_CARD,29.46,4,3,3,3,True
ORD-20250606-021,CUST-00771,ADDR-00267,2025-06-06,2025-06-06 14:19:37,14,DELIVERED,45.47,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,45.47,4,3,5,3,True
ORD-20250606-028,CUST-00976,ADDR-00115,2025-06-06,2025-06-06 09:11:22,9,DELIVERED,21.48,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,21.48,4,3,3,3,True
ORD-20250606-030,CUST-00702,ADDR-00344,2025-06-06,2025-06-06 17:05:36,17,DELIVERED,16.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,16.99,3,2,4,2,True
ORD-20250606-031,CUST-01310,ADDR-00074,2025-06-06,2025-06-06 11:07:59,11,DELIVERED,18.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,18.99,4,4,4,3,True
ORD-20250606-033,CUST-00480,ADDR-00236,2025-06-06,2025-06-06 13:58:48,13,DELIVERED,20.97,3,3.0,1,1,False,SUCCESS,DEBIT_CARD,20.97,4,4,3,5,True
ORD-20250606-034,CUST-00051,ADDR-00085,2025-06-06,2025-06-06 09:11:02,9,DELIVERED,28.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,28.98,5,4,5,5,True
ORD-20250606-036,CUST-00007,ADDR-00362,2025-06-06,2025-06-06 18:17:11,18,DELIVERED,13.98,2,2.0,1,1,False,SUCCESS,SUBSCRIPTION,13.98,5,5,5,4,True
ORD-20250606-038,CUST-01881,ADDR-00037,2025-06-06,2025-06-06 12:44:05,12,DELIVERED,26.97,3,3.0,1,1,False,SUCCESS,SUBSCRIPTION,26.97,3,4,3,3,True
ORD-20250606-039,CUST-01612,ADDR-00192,2025-06-06,2025-06-06 17:27:02,17,DELIVERED,14.99,1,1.0,1,1,False,SUCCESS,SUBSCRIPTION,14.99,4,4,4,5,True
